created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Mon Oct 03 23:26:42 +0000 2022;1577077713445486600;1577077713445486592;"@DodyKilapong1 @6undul0h @msaid_didu Frankfurt Jerman. Supporter turun ke lapangan. Mgkn polisi blm pernah lihat spt ini. Di kanjuruhan, tidak ada pemukulan ke wasit/kiper. Para suporter dilapangan sdh di pukul mundur oleh aparat. Setelah suporter mundur, yg ditribun (yg ga ricuh) ditembaki gas air mata. https://t.co/JwHEjmkiLD";0;1;0;0;;in;3009681973;1576463662352846800;1576463662352846850;"https://pbs.twimg.com/media/FeLn0m0aMAAhO5W.jpg";"photo";Kaba2girlNurul
Mon Oct 03 23:28:38 +0000 2022;1577078199346937900;1577078199346937856;"Polisi, TNI, Pemkot dan Suporter Kota Tangerang Doa Bersama Solidaritas Tragedi Stadion Kanjuruhan https://t.co/h2U1xPVmNM";0;0;0;0;;in;1394967396603944960;1577078199346937900;1577078199346937856;"";"";Cyber94030239
Mon Oct 03 18:21:52 +0000 2022;1577001000862290000;1577001000862289920;"@convomfs Buat yg tanya "kenapa org tua bawa anak kecil ke stadion" yg pertama track record kanjuruhan ramah balita n wanita, kedua hanya ada supporter dri arema jadi bonek ga datang, apalagi ada pengamanan dri polisi perasaan aman semakin meningkat dong, tapi yg tjd malah lebih parah";0;1;0;1;;in;1397890868711854081;1576806816226295800;1576806816226295808;"";"";ahsanerier
Mon Oct 03 19:08:19 +0000 2022;1577012689229926400;1577012689229926400;"Efek Tragedi Kanjuruhan, Polisi Minta Suporter Tak Fanatisme Ekstrem https://t.co/DWFXFraGqy";12;68;5;31;;in;17128975;1577012689229926400;1577012689229926400;"";"";CNNIndonesia
Mon Oct 03 22:55:38 +0000 2022;1577069896390783000;1577069896390782976;"Menurut gua dari kejadian kanjuruhan ini gabisa satu pihak yg disalahin, tapi duaduanya salah. Supporter ricuh, hingga ke lapangan itu salah, dibantai sama polisi pake kekerasan yg cukup kasar dan tembakan gas air mata yg bahkan hingga ke tribun itu juga salah.";0;1;0;0;;in;1275951133870002176;1577069896390783000;1577069896390782976;"";"";alisiafn15
Mon Oct 03 22:21:09 +0000 2022;1577061218300620800;1577061218300620800;"dahlah, semua orang tau bhw polisi penyebab utama kematian massal di kanjuruhan. gausah nyalahin supporter yg uda meninggal, dan yg meninggal dominan adlah mreka yg tak bersalah dan tak tau apa2.";0;1;0;0;;in;806399971750715392;1577061218300620800;1577061218300620800;"";"";BURGUNDYVV
Mon Oct 03 23:28:40 +0000 2022;1577078211212624000;1577078211212623872;"Polisi, TNI, Pemkot dan Suporter Kota Tangerang Doa Bersama Solidaritas Tragedi Stadion Kanjuruhan https://t.co/YV72oGJbos";0;0;0;0;;in;4853202769;1577078211212624000;1577078211212623872;"";"";Cyber_Media86
Mon Oct 03 17:32:55 +0000 2022;1576988680979644400;1576988680979644416;"Bagi Saya Ada 3 Pihak Yang Secara Langsung Harus Bertanggung Jawab Atas Tragedi #Kanjuruhan\n¹. SUPPORTER YANG KURANG CERDAS TURUN KE LAPANGAN\n². POLISI\n³. PANITIA PELAKSANA https://t.co/aTIrHl3y2p";0;0;0;0;;in;1183342852232712192;1576988680979644400;1576988680979644416;"https://pbs.twimg.com/ext_tw_video_thumb/1576988626248175628/pu/img/uscII7AEkUSEor7U.jpg";"photo";Bp_HasbiJunaedi
Mon Oct 03 22:53:04 +0000 2022;1577069252280201200;1577069252280201216;"Harusnya Korban Pembunuhan oleh Polisi2 di Kanjuruhan harus mendapatkan Kompensasi minimal Rp. 2 Milyar perkorban yg diambil dari kas negara setelah mendenda para pejabat2 polisi yg lalai dlm tugasnya yg menyebabkan tewasnya supporter aremania lebih 200 orang!!!";0;0;0;2;;in;2992304730;1577069252280201200;1577069252280201216;"";"";ariyanto9993
Mon Oct 03 23:53:03 +0000 2022;1577084345399251000;1577084345399250944;"Tragedi Kanjuruhan: Ini Alasan Polisi Menutup Sebagian Besar Pintu Stadion versi Suporter, Pintu 13 Bak Kuburan Massal https://t.co/gHBjYxOVl1";0;0;0;4;;in;118646322;1577084345399251000;1577084345399250944;"";"";Bisniscom
Mon Oct 03 19:14:04 +0000 2022;1577014136529195000;1577014136529195008;"Efek Tragedi Kanjuruhan, Polisi Minta Suporter Tak Fanatisme Ekstrem https://t.co/Z5OZVN9RVr";0;0;0;0;;in;1442122733886664704;1577014136529195000;1577014136529195008;"";"";Zyanpatra
Mon Oct 03 18:17:02 +0000 2022;1576999783331291100;1576999783331291136;"Polri diminta segera mengungkap pelaku yang terlibat tindak pidana dalam Tragedi Stadion Kanjuruhan yang tewaskan ratusan suporter dan dua polisi. -   https://t.co/dy04ESei95";0;0;0;0;;in;1520998271161831424;1576999783331291100;1576999783331291136;"";"";tauberitamedia
Mon Oct 03 19:26:27 +0000 2022;1577017255304474600;1577017255304474625;"Suporter Arema bernama Yohanes (videonya diunggah melalui akun rekannya  merekam momen saat dia memohon pada polisi agar tidak menggunakan gas air mata di Stadion Kanjuruhan, karena banyak anak-anak di tribun. \n#UsutTuntasTragediKanjuruhan https://t.co/he69V7L3Eo";29;42;261;1164;;in;1417079987614588931;1577017255304474600;1577017255304474625;"https://pbs.twimg.com/ext_tw_video_thumb/1577017188720209920/pu/img/ul8rS1BTxLK4Bp-g.jpg";"photo";itsamareguzel
Mon Oct 03 18:29:59 +0000 2022;1577003042565562400;1577003042565562369;"Sekarang ini, mengomentari soal kanjuruhan serba ribet.\n\nSemua pihak bersalah, tp apa ada berita minta maaf??\n\nBaik pihak instansi2 terkait, dr panpel, liga, pemerintah, polisi, tni, bahkan dr suporter ny sendiri.";0;1;0;0;;in;924915098803568640;1577003042565562400;1577003042565562369;"";"";panglimobatuah
Tue Oct 04 00:19:34 +0000 2022;1577091020210086000;1577091020210085889;"Saat KM50 yang salah FPI kata polisi.\nSaat Duren 3 yang salah brigadir J kata polisi.\nSaat tragedi Kanjuruhan yang anarkis suporter kata polisi.\n\nKesimpulannya Polisi Indonesia tak pernah salah .\n\nYang gak setuju silahkan komen saja\n\n#PresisiPolisiTerburuk\n#PresisiPolisiTerburuk https://t.co/Vs6njUMss3";30;155;640;1773;;in;2815265767;1577091020210086000;1577091020210085889;"https://pbs.twimg.com/media/FeLz6XXaEAARj6v.jpg";"photo";mohtahid
Mon Oct 03 22:21:55 +0000 2022;1577061412673056800;1577061412673056768;"@crypto_boyzzz @ElPertama @bow_5758 @CNNIndonesia beralih gimana org masih sesuai konteks,  di dalam kanjuruhan. \nnih case nya sama,  gw waktu itu lari ke luar stadion pun masih di kejar polisi.  RESIKO udah nyari ribut ulah bobotoh lain...  gw gabenci acab nya orang supporter nya yg ngajak ribut...  kalo gamau mati diem dirumah https://t.co/XRBOV7M3Ay";0;0;0;0;;in;219842981;1576828217465352200;1576828217465352192;"https://pbs.twimg.com/media/FeLY_ytVQAA64oP.jpg";"photo";nuzularham
Mon Oct 03 18:27:16 +0000 2022;1577002357631553500;1577002357631553536;"Bareng Polisi, Puluhan Suporter Persikota Tangerang Doa Bersama Solidaritas Stadion Kanjuruhan https://t.co/hpF2nWfOVX";0;0;0;0;;in;145847759;1577002357631553500;1577002357631553536;"";"";kang_ajat
Tue Oct 04 00:22:06 +0000 2022;1577091655848448000;1577091655848448001;"Momen sebelum korban tewas berjatuhan, dimana salah satu suporter sudah mengingatkan ke polisi bahwa jangan menggunakan Gas Air Mata dikarenakan banyak anak kecil dan juga perempuan di Stadion Kanjuruhan Malang,  Indonesia, Namun polisi tidak mengindahkan, dan korban berjatuhan https://t.co/AGSssreOYL";0;2;0;0;;in;1383392283316260866;1577091655848448000;1577091655848448001;"https://pbs.twimg.com/ext_tw_video_thumb/1577091597082447872/pu/img/nrqH4pxVxLmsnHeA.jpg";"photo";YudiHer86657499
Mon Oct 03 19:32:03 +0000 2022;1577018663919837200;1577018663919837185;"Polisi-Suporter di Ciamis Salat Gaib untuk Korban Tragedi Kanjuruhan https://t.co/CWkkDq7xFi";0;0;0;0;;in;917225937204154368;1577018663919837200;1577018663919837185;"";"";djavatoday
Tue Oct 04 00:01:33 +0000 2022;1577086486239146000;1577086486239145984;"Video saat Suporter Arema Minta ke Polisi Agar Tak Pakai Gas Air Mata saat Tragedi Kanjuruhan https://t.co/x6T16TQl3O #TempoVideo";6;19;213;467;;in;18129942;1577086486239146000;1577086486239145984;"";"";tempodotco
Mon Oct 03 14:40:47 +0000 2022;1576945363830935600;1576945363830935553;"Para suporter sepakbola dan polisi menyalakan lilin di Alun-alun Banjarnegara untuk mendoakan para korban dalam tragedi Kanjuruhan. https://t.co/2QoxjY1uZa";0;1;7;21;;in;69183155;1576945363830935600;1576945363830935553;"";"";detikcom
Sun Oct 02 17:43:03 +0000 2022;1576628844429463600;1576628844429463553;"Valentino 'Jebret' Umumkan Mundur dari Komentator BRI Liga 1 Buntut Tragedi Kanjuruhan https://t.co/NEPbGCx0PO";17;39;144;898;;in;55507370;1576628844429463600;1576628844429463553;"";"";tvOneNews
Mon Oct 03 16:07:03 +0000 2022;1576967072684601300;1576967072684601344;"Bareng Polisi, Suporter Persikota Tangerang Doa Bersama Solidaritas Untuk Kanjuruhan https://t.co/FOOtLLV5QC #News #Kanjuruhan #korban #Peristiwa #Persikota";0;0;0;0;;in;4315097832;1576967072684601300;1576967072684601344;"";"";PelitaBanten
Mon Oct 03 17:27:02 +0000 2022;1576987202604892200;1576987202604892160;"Komisi X DPR Desak Seluruh Kompetisi Sepak Bola Dihentikan Buntut Insiden Maut di Stadion Kanjuruhan Malang yang tewaskan ratusan suporter, 2 polisi. -   https://t.co/JAfFynkFmv";0;0;0;0;;in;1520998271161831424;1576987202604892200;1576987202604892160;"";"";tauberitamedia
Mon Oct 03 16:34:49 +0000 2022;1576974062378967000;1576974062378967040;"Bareng Polisi, Puluhan Suporter Persikota Tangerang Doa Bersama Solidaritas Stadion Kanjuruhan https://t.co/qUlEWWa2is";0;0;0;1;;in;1186687418742607872;1576974062378967000;1576974062378967040;"";"";OnlinepanturaC
Mon Oct 03 14:49:41 +0000 2022;1576947605132955600;1576947605132955648;"Suporter-Polisi Banjarnegara Nyalakan Lilin untuk Korban Tragedi Kanjuruhan https://t.co/YgLHTRv6Fg";0;0;0;0;;in;1476517260357365761;1576947605132955600;1576947605132955648;"";"";detik_jateng
Mon Oct 03 16:27:19 +0000 2022;1576972172412604400;1576972172412604426;"Tragedi Stadion Kanjuruhan, Suporter PSM Makassar dan Polisi Gelar Shalat Ghaib\n\nDoa Kami Kirim Dari Sini 😇 @RestabesMksr @poldasulsel_ \n\nBaca Selengkapnya: https://t.co/8QfPwdOUoe\n\n#TragediSepakBola #stadionkanjuruhan #shalat #ghaib #suporter #PSM #kanjuruhan #Malang #Indonesia";0;0;0;0;;in;240793354;1576972172412604400;1576972172412604426;"";"";portalmediaid
Mon Oct 03 15:21:27 +0000 2022;1576955595965481000;1576955595965480965;"Suporter dan elemen masyarakat serta polisi di Pamekasan, Ponorogo dan Bojonegoro juga menggelar doa bersama untuk korban tragedi Kanjuruhan.\n\nBaca: https://t.co/GXaoKHH64k...... https://t.co/ALup8yR6ra";0;0;0;0;;in;1346374027690921986;1576955595965481000;1576955595965480965;"https://pbs.twimg.com/media/FeJ4wfPXwAEI8ud.jpg";"photo";PakrwCom
Mon Oct 03 15:58:01 +0000 2022;1576964800659144700;1576964800659144704;"1 oktober 2022, tragedi kanjuruhan\n\nSalah siapa?...\n\nMenurut sebagian orang, suporter salah karena udah masuk lapangan pasca pertandingan dan menyebabkan kericuhan.\n\nMenurut sebagian orang lagi, polisi yang salah karena udah pake gas air mata dan aturan FIFA melarang itu.";0;1;0;0;;in;1604993412;1576964800659144700;1576964800659144704;"";"";vdiin
Mon Oct 03 16:52:48 +0000 2022;1576978585763676200;1576978585763676163;"Alasan Polisi Tembak Gas Air Mata di Kanjuruhan: Suporter Anarkis dan Masuk Lapangan https://t.co/Mn5KaAN3lW";0;0;0;0;;in;1182147530571698176;1576978585763676200;1576978585763676163;"";"";TRENdotNEWS
Mon Oct 03 14:26:28 +0000 2022;1576941758973620200;1576941758973620224;"@iIhamzada Saya fans PSM sejak kecil, nonton PSM era ISL supporter sudah sangat biasa turun ke lapangan, karena aturan saat itu juga kurang ketat seperti sekarang. Di Kanjuruhan kemaren murni kesalahan Polisi yang sangat ceroboh menembakkan gas air mata secara membabi buta!";0;0;0;0;;in;42585616;1576922627507384300;1576922627507384321;"";"";TRYAANS
Mon Oct 03 15:59:38 +0000 2022;1576965205422002200;1576965205422002177;"Bukan tidak mengapresiasi atau bahkan mengecilkan, tetapi Tragedi Kanjuruhan itu bukan kerusuhan antar suporter. \nMalainkan suporter masuk kelapangan karena tim nya kalah serta aparat polisi menembakkan gas air mata ketribun.\n\nYang islah itu apakah menghilangkan big match??";0;0;0;0;;in;1489882662;1576965205422002200;1576965205422002177;"";"";Viechar_Zoel
Mon Oct 03 16:07:30 +0000 2022;1576967187885351000;1576967187885350912;"@putrimeilina @fahd_fathir @idextratime Suporter saling baku hantam? Iya emang ada yang jadi pitch invader, tapi polisi itu nembakin gas air mata ke suporter yang beneran duduk aja di tribun. Salah siapa?\n\nPlus ga ada bonek di Kanjuruhan.";0;0;0;1;;in;3267319370;1576715119345963000;1576715119345963008;"";"";prada__sg
Mon Oct 03 17:19:33 +0000 2022;1576985319081025500;1576985319081025536;"@gilbhas Aremania gak mungkin membunuh sesama Aremania.\n\nDi Kanjuruhan saat kejadiannya pun hanya berisi supporter Arema, tanpa Persebaya.\n\nPemicu kematian ratusan orang ini ya personel pengaman stadionnya sendiri alias polisi 👎🏼 \nWong sampe area VIP juga ditembaki gas air mata.";0;0;0;0;;in;177888607;1576445317264048000;1576445317264048129;"";"";kanigarakai
Mon Oct 03 15:20:34 +0000 2022;1576955373898326000;1576955373898326016;"Suporter dan elemen masyarakat serta polisi di Pamekasan, Ponorogo dan Bojonegoro juga menggelar doa bersama untuk korban tragedi Kanjuruhan.\n#JatimNow #doabersama #suporter #Ponorogo #Pamekasan #Bojonegoro #KorbanTragediKanjuruhan #TragediKanjuruhan… https://t.co/ax1QhbPzzD";0;0;0;0;;in;1323613782656999425;1576955373898326000;1576955373898326016;"";"";jatimnowdotcom
Mon Oct 03 16:40:09 +0000 2022;1576975403507667000;1576975403507666945;"Tragedi Kanjuruhan, Polisi dan Suporter Bola di Bogor Gelar Salat Gaib dan Doa Bersama\n\n #Sindonews #BukanBeritaBiasa .https://t.co/sMjCAs3R7x";0;0;0;1;;in;231355136;1576975403507667000;1576975403507666945;"";"";SINDOnews
Mon Oct 03 16:46:26 +0000 2022;1576976983375896600;1576976983375896577;"Polisi, TNI, Pemkot dan Suporter Kota Tangerang Doa Bersama Solidaritas Tragedi Stadion Kanjuruhan https://t.co/nKruzjmf7B";0;0;0;0;;in;1406965020211113987;1576976983375896600;1576976983375896577;"";"";Sinargunungcom
Mon Oct 03 17:28:12 +0000 2022;1576987495950344200;1576987495950344192;"Di duren3..dua Polisi saling tembak yg mati CCTV...Tragedi Ratusan Suporter Arema Mati di stadion Kanjuruhan yg mundur Komentator...gila bgt wajah bopengnya PSSI dibawah di Wan Bopak";0;0;0;0;;in;2779553617;1576987495950344200;1576987495950344192;"";"";eRmuds
Mon Oct 03 16:06:29 +0000 2022;1576966929637867500;1576966929637867521;"Polisi dan suporter di Palangka Raya doa bersama untuk korban tragedi Kanjuruhan https://t.co/JXeQKmgWbH";0;0;0;0;;in;2421788773;1576966929637867500;1576966929637867521;"";"";Antara_Kalteng
Mon Oct 03 15:16:11 +0000 2022;1576954270083317800;1576954270083317760;"Tragedi olahraga selama jadi wartawan:\n\nPengaturan skor\nPSSI beku\nAbri jadi ketum PSSI\nSuporter mati\nPengaturan skor\nSuporter mati\nMenpora korupsi\nGantian Polisi jadi ketum PSSI, militernya jadi gubernur\nPandemi\nSuporter mati\nTragedi Kanjuruhan\n\nGagal jadi wartawan baik 🥀";0;0;0;1;;in;48595245;1576954270083317800;1576954270083317760;"";"";arifinyanu
Mon Oct 03 14:24:44 +0000 2022;1576941322451452000;1576941322451451905;"@rossyAmara_VA Suporter Arema bernama Yohanes merekam momen saat dia memohon pada polisi agar tidak menggunakan gas air mata di Stadion Kanjuruhan, karena banyak anak-anak di tribun.\n📹: @adilah_iqbal https://t.co/qPeKKjZ5N6";0;0;1;0;;in;1087725689053298688;1576925950927081500;1576925950927081473;"https://pbs.twimg.com/ext_tw_video_thumb/1576899552107704320/pu/img/4-zWiDfgvWmP17Ib.jpg";"photo";Natural_michin
Mon Oct 03 12:51:00 +0000 2022;1576917734549606400;1576917734549606400;"Kapolri Akan Usut Tuntas tragedk Kanjuruhan yang menewaskan suporter dan polisi https://t.co/LurVyeZVNj";0;0;0;0;;in;1351062768573673475;1576917734549606400;1576917734549606400;"https://pbs.twimg.com/media/FeI5BtsagAA4cEx.jpg";"photo";Mawarhi57540879
Mon Oct 03 12:15:41 +0000 2022;1576908847717191700;1576908847717191680;"Kericuhan suporter Areman FC yang bentrok melawan polisi buntut kekalahan Arema FC dalam pertandingan Liga 1 melawan Persebaya Surabaya dengan skor 2-3 di Stadion Kanjuruhan, Malang, Sabtu (1/10/2022) malam. \n#TurutBerduka";0;0;0;0;;in;1219063624699768832;1576908847717191700;1576908847717191680;"";"";LiliAngelica6
Mon Oct 03 12:39:49 +0000 2022;1576914921341694000;1576914921341693952;"Kericuhan suporter Areman FC yang bentrok melawan polisi buntut kekalahan Arema FC dalam pertandingan Liga 1 melawan Persebaya Surabaya dengan skor 2-3 di Stadion Kanjuruhan, Malang, Sabtu (1/10/2022) malam. \n#KitaBerduka";0;0;2;2;;in;1492112901590687751;1576914921341694000;1576914921341693952;"";"";DewiEmbun13
Mon Oct 03 12:38:28 +0000 2022;1576914582681288700;1576914582681288704;"Gak betul juga kalau Polisi yg di salahkan dan diperiksa. Massa supporter yg berutal begitu banyak gak mungkin bs diredam bgt saja. Wjr mrka tembakkan gas air mata.\n\n18 Anggota Polri Diperiksa Terkait Tembakan Gas Air Mata di Stadion Kanjuruhan Malang https://t.co/uius1ipkCZ";0;1;0;4;;in;1384502119;1576914582681288700;1576914582681288704;"";"";has_meliala
Mon Oct 03 12:46:08 +0000 2022;1576916510618321000;1576916510618320896;"Buntut Tragedi Kanjuruhan Pos Polisi di Makassar Dicoreti OTK: Pembunuh Suporter: Pos Polisi yang berlokasi di Jalan AP Pettarani, Kota Makassar, Sulawesi Selatan dicoreti oleh orang tak… https://t.co/Lkdl8JtB4z #News #tragedikanjuruhan #pospolisimakassar #polisipembunuh";0;0;0;0;;in;123757780;1576916510618321000;1576916510618320896;"";"";terkinidotid
Mon Oct 03 13:14:05 +0000 2022;1576923545896210400;1576923545896210434;"Polisi dan Suporter Bali United Gelar Doa Bersama Untuk Korban Tragedi Kanjuruhan https://t.co/M3gSuWV59F";0;0;0;0;;in;1475629933779034115;1576923545896210400;1576923545896210434;"";"";IniMenit
Mon Oct 03 12:12:12 +0000 2022;1576907970125758500;1576907970125758465;"Indonesia berduka tragedi kanjuruhan malang, jgn saling menyalahkan krn semua salah baik dari oknum suporter, oknum polisi/tni, oknum panpel, pssi, lib, dll.. Usul aja neh buat pembuat kepentingan kalo ada kasus kerusuhan antar pemain/suporter seperti ini lagi, mending klub nya";0;0;0;0;;in;1314183780286963712;1576907970125758500;1576907970125758465;"";"";Riski85160825
Mon Oct 03 11:55:45 +0000 2022;1576903832839549000;1576903832839548929;"Dalam kasus tragedi kanjuruhan ini, biar emosi suporter tercurah apalagi suporter tim lawan sudah dilarang masuk. Polisi ini emang bener bener harus belajar amanin pertandingan tanpa kebodohan dan represivitas.";0;1;0;0;;in;3116986766;1576896103735517200;1576896103735517184;"";"";HPrilliadi
Mon Oct 03 12:01:16 +0000 2022;1576905221451575300;1576905221451575297;"Fakta Peristiwa Yang Terjadi Di Stadion #kanjuruhan\n\nKapolri @ListyoSigitP Usut Tuntas\n\nPANPEL @Liga1Match\n@PSSI \n- SUPPORTER NORAK YANG TURUN KE LAPANGAN \n.\n.\n#PrayForKanjuruhan\nKapolri Usut Tuntas Arema PSSI FIFA Polisi Indonesia https://t.co/4Yh23Em590";0;0;0;4;;in;1458280153050599428;1576905221451575300;1576905221451575297;"https://pbs.twimg.com/ext_tw_video_thumb/1576904302785744896/pu/img/Ds-0YwkSV64WpeW8.jpg";"photo";jubir_01
Mon Oct 03 11:39:05 +0000 2022;1576899635679228000;1576899635679227904;"Suporter Arema bernama Yohanes merekam momen saat dia memohon pada polisi agar tidak menggunakan gas air mata di Stadion Kanjuruhan, karena banyak anak-anak di tribun.\n📹: @adilah_iqbal https://t.co/3SsGGWYCb8";313;368;3507;8815;;in;765149955396734976;1576899635679228000;1576899635679227904;"https://pbs.twimg.com/ext_tw_video_thumb/1576899552107704320/pu/img/4-zWiDfgvWmP17Ib.jpg";"photo";VICE_ID
Mon Oct 03 13:29:35 +0000 2022;1576927445080768500;1576927445080768513;"@Rakyat_Recehan @KPK_RI Rekayasa mmg sdh hal biasa institusi di zaman jokowi ini, hati nurani rakyat di latih TEGA menzolimi utk sebuah tujuan , spt polisi sambo dgn membunuh lalu di rekayasa , blm lg kejadian di stadion kanjuruhan ratusan meninggal dan di blg bentrokan suporter dll, bencana dtg terus.";0;0;0;0;;in;1457554426974326784;1576857317760700400;1576857317760700418;"";"";auliamed
